iter	Logloss
401	0.01432417859
402	0.01430136445
403	0.01428629167
404	0.01425869823
405	0.01424372845
406	0.01422826064
407	0.01421209808
408	0.01415339237
409	0.01409481537
410	0.01404716216
411	0.01398998623
412	0.01394098132
413	0.01390965333
414	0.01389142763
415	0.01380732913
416	0.01378473264
417	0.01376314526
418	0.01373018859
419	0.0137053079
420	0.0136568574
421	0.01363363005
422	0.01361564931
423	0.01359329704
424	0.01353250798
425	0.01351794886
426	0.01348133338
427	0.01345059688
428	0.01344040854
429	0.01342481204
430	0.01337923038
431	0.01336007073
432	0.01334793713
433	0.01333014801
434	0.01329615166
435	0.01328579559
436	0.01326125956
437	0.01319273148
438	0.01317212271
439	0.01315664529
440	0.01310923562
441	0.01308673868
442	0.01301866909
443	0.01300808488
444	0.01296534895
445	0.01292214854
446	0.01290690428
447	0.01289233227
448	0.01285551878
449	0.01282980611
450	0.01280698912
451	0.01278849378
452	0.01277233678
453	0.01276296514
454	0.01271891243
455	0.01269522897
456	0.01266226517
457	0.01264333311
458	0.01259919892
459	0.01258307442
460	0.01255090317
461	0.01254091841
462	0.01253031226
463	0.01249908597
464	0.01247533769
465	0.01245526329
466	0.01242473924
467	0.01237016052
468	0.01234571925
469	0.01228816588
470	0.01223923062
471	0.0122075897
472	0.01217173025
473	0.01213283569
474	0.01210245741
475	0.01208947472
476	0.01206454477
477	0.01203717514
478	0.01202210131
479	0.01200241851
480	0.01196982195
481	0.01195309043
482	0.01190826521
483	0.01187949434
484	0.01185622087
485	0.01184631607
486	0.01181442544
487	0.01179425176
488	0.01177166269
489	0.01174203169
490	0.01173166263
491	0.01170387443
492	0.01168920782
493	0.01167412889
494	0.01165633559
495	0.01162316416
496	0.01157932771
497	0.01152383643
498	0.01151234408
499	0.01149852208
500	0.01145896868
501	0.01143385023
502	0.01140735733
503	0.01139186036
504	0.01139185488
505	0.01139181684
506	0.0113918095
507	0.0113917993
508	0.01136326433
509	0.0113448092
510	0.011327697
511	0.01129337015
512	0.01128008309
513	0.01126740935
514	0.01124228395
515	0.01122247172
516	0.01119089756
517	0.01117859092
518	0.0111714846
519	0.0111568429
520	0.01114162103
521	0.01108741661
522	0.01106496142
523	0.01104582759
524	0.01102454193
525	0.01098354934
526	0.01096928618
527	0.0109440251
528	0.0109316183
529	0.01091282677
530	0.01087311841
531	0.01086302715
532	0.0108467891
533	0.0107939332
534	0.01075269864
535	0.01074449161
536	0.0107327528
537	0.01072108708
538	0.01069493084
539	0.01065326711
540	0.01063217736
541	0.01062609289
542	0.01061120376
543	0.01057548781
544	0.01057545079
545	0.01055484389
546	0.01054207377
547	0.01054206487
548	0.01050728858
549	0.0105072413
550	0.01049771828
551	0.01049767138
552	0.01049765286
553	0.0104871996
554	0.01048719485
555	0.01045675948
556	0.01040757993
557	0.01039647408
558	0.01037874248
559	0.01037377693
560	0.01032825352
561	0.01032001309
562	0.01029980602
563	0.01028012398
564	0.01028003061
565	0.0102799942
566	0.01027994605
567	0.01027994397
568	0.0102799145
569	0.0102719013
570	0.01024958509
571	0.01020595286
572	0.01016951634
573	0.01015283677
574	0.01014253441
575	0.01013666543
576	0.01013035164
577	0.01013032468
578	0.01011587392
579	0.01009642031
580	0.01006820685
581	0.0100533303
582	0.01004157488
583	0.01002701703
584	0.01001558137
585	0.01000669815
586	0.009995363453
587	0.00998903295
588	0.009962120712
589	0.00994504194
590	0.009918699902
591	0.0099186747
592	0.009903700392
593	0.009886817192
594	0.009869868485
595	0.009869837416
596	0.009858766907
597	0.00981750955
598	0.009807426358
599	0.009784339848
600	0.009760584303
601	0.009746227094
602	0.009736265213
603	0.009716028817
604	0.009706363425
605	0.009652308933
606	0.009640180827
607	0.0096292132
608	0.009619085195
609	0.009603579698
610	0.009567419705
611	0.009517037911
612	0.009517016938
613	0.009510961566
614	0.009466032898
615	0.00945652383
616	0.009445851213
617	0.009427329304
618	0.009419762908
619	0.009410848369
620	0.00940042755
621	0.009377928567
622	0.009357083251
623	0.009336513536
624	0.009280016302
625	0.009249011611
626	0.009227979868
627	0.009221246204
628	0.009193771184
629	0.00917330548
630	0.009164139828
631	0.009150236519
632	0.009140218657
633	0.009129773961
634	0.009118951264
635	0.009101519016
636	0.00908281043
637	0.009075387576
638	0.009061207045
639	0.009044440046
640	0.009027057567
641	0.009022809095
642	0.00902279978
643	0.009016200131
644	0.008971888639
645	0.00893702346
646	0.008924669442
647	0.008912575036
648	0.008904268249
649	0.008885025957
650	0.00887661476
651	0.008868800961
652	0.008855797208
653	0.008837404547
654	0.008816187335
655	0.0088156876
656	0.008792696156
657	0.008792197261
658	0.008792140323
659	0.008792140323
660	0.008792122665
661	0.008792069599
662	0.008792037622
663	0.008780169753
664	0.008763075469
665	0.008742848817
666	0.008742831483
667	0.008734553942
668	0.008709200392
669	0.008687160335
670	0.008657376119
671	0.0086203992
672	0.008580541397
673	0.008571477694
674	0.008571474755
675	0.008555762972
676	0.008555711413
677	0.008533655571
678	0.008502572199
679	0.008485268031
680	0.008485244694
681	0.008485243411
682	0.008463656039
683	0.008449288376
684	0.008449248591
685	0.008446037125
686	0.00844228142
687	0.008432446486
688	0.008417590685
689	0.008417592313
690	0.008404630945
691	0.008397683057
692	0.008393559664
693	0.008379618905
694	0.008369413673
695	0.008369403009
696	0.00836939755
697	0.00836928523
698	0.008362182432
699	0.008338793107
700	0.008338776659
701	0.008338760654
702	0.008338745896
703	0.008330702892
704	0.008323959072
705	0.008311328807
706	0.008295186132
707	0.008273153381
708	0.008266135615
709	0.008238941303
710	0.008238941303
711	0.008226845485
712	0.008183537879
713	0.008168108216
714	0.008168078592
715	0.008162205588
716	0.008162180692
717	0.008162173651
718	0.008140251623
719	0.008129566811
720	0.008118138951
721	0.008118121256
722	0.008101963866
723	0.008101925333
724	0.008101916071
725	0.008094136759
726	0.008077656879
727	0.008039081752
728	0.008039010035
729	0.008030563952
730	0.008020609426
731	0.008020609426
732	0.008015909028
733	0.008015909028
734	0.008007470905
735	0.008007470905
736	0.008007456577
737	0.008002561605
738	0.008002561605
739	0.007997415895
740	0.007997397328
741	0.007997397328
742	0.00798070581
743	0.007965669454
744	0.00796563817
745	0.00793664986
746	0.007936644677
747	0.007936636731
748	0.007936636731
749	0.007936614217
750	0.007936609583
751	0.007936594844
752	0.007936584199
753	0.00793657133
754	0.007936566866
755	0.00793654329
756	0.007936544021
757	0.007936538792
758	0.007936535033
759	0.007913593805
760	0.007913572996
761	0.007913567671
762	0.007913528982
763	0.007913498218
764	0.007913496738
765	0.007913491166
766	0.00789695286
767	0.007896955247
768	0.007896824065
769	0.007896824065
770	0.007896788389
771	0.007896776605
772	0.007889518125
773	0.007889523521
774	0.007889511693
775	0.00788950542
776	0.007889500544
777	0.007889456196
778	0.007889450116
779	0.007889419493
780	0.007889397852
781	0.00788937844
782	0.007889367086
783	0.007889346115
784	0.007889326256
785	0.007880557363
786	0.007880558734
787	0.007879968759
788	0.007872031364
789	0.007862041818
790	0.007837541369
791	0.007821338166
792	0.007809907638
793	0.007778929263
794	0.00776766864
795	0.007757282274
796	0.007730422646
797	0.00772523124
798	0.007717233142
799	0.007697520372
800	0.007691102992
801	0.007662233301
802	0.00764707145
803	0.007620632411
804	0.007607560582
805	0.007580268009
806	0.007568972395
807	0.007560325014
808	0.007560317067
809	0.007560291202
810	0.007560286151
811	0.007545331199
812	0.007545324851
813	0.007545313499
814	0.007545313499
815	0.007545313499
816	0.007545295856
817	0.007545281504
818	0.007545281504
819	0.007545281504
820	0.00754527466
821	0.00754527466
822	0.00754527466
823	0.00754527466
824	0.00754527466
825	0.00754527466
826	0.00754527466
827	0.00754527466
828	0.00754527466
829	0.00754527466
830	0.00754527466
831	0.007545223049
832	0.007523797917
833	0.007523787208
834	0.007500723024
835	0.007479807835
836	0.007479791571
837	0.007461358962
838	0.007449746127
839	0.007439506407
840	0.007431832863
841	0.007421327864
842	0.00741027299
843	0.007397023356
844	0.007367213474
845	0.007358585762
846	0.007349737502
847	0.007332369719
848	0.00733235191
849	0.007320225979
850	0.00730073676
851	0.007289504881
852	0.007289503895
853	0.007282586164
854	0.00728256584
855	0.007282549756
856	0.007282531036
857	0.00728251971
858	0.007282490225
859	0.007282479893
860	0.007282461925
861	0.007282458509
862	0.007282445081
863	0.007282443266
864	0.007282412275
865	0.007282391008
866	0.007282391008
867	0.007265564325
868	0.007255625616
869	0.007255621477
870	0.007231476349
871	0.007220374216
872	0.007211490332
873	0.007200569847
874	0.007200583586
875	0.007200566396
876	0.00720054819
877	0.007200535102
878	0.007200516203
879	0.007200525211
880	0.007200516766
881	0.007200498817
882	0.00720048836
883	0.007200477364
884	0.007190921382
885	0.007190921382
886	0.007190917519
887	0.007190912755
888	0.007190888696
889	0.007185882382
890	0.007185846428
891	0.007163529424
892	0.007163515219
893	0.007147607202
894	0.007142146308
895	0.00713602085
896	0.007136008492
897	0.007128871652
898	0.007128855206
899	0.007128831301
900	0.007118621521
901	0.007091247064
902	0.007077527006
903	0.007077521533
904	0.007076090559
905	0.007076065967
906	0.007076046841
907	0.007076022262
908	0.007069167176
909	0.007069163195
910	0.007069154193
911	0.007069154193
912	0.007069154193
913	0.007063093013
914	0.007063093013
915	0.007056867127
916	0.007056867127
917	0.007056860762
918	0.007056858695
919	0.007056842174
920	0.007056810982
921	0.007056796954
922	0.007056732798
923	0.007056728102
924	0.007052787951
925	0.00705277972
926	0.007052774399
927	0.007052736252
928	0.007052734709
929	0.00705271282
930	0.00705272267
931	0.007052706947
932	0.007052694652
933	0.007052678647
934	0.007052668607
935	0.007052665053
936	0.00705265477
937	0.007052640406
938	0.007052632404
939	0.007052616063
940	0.007052594964
941	0.0070525923
942	0.007052580094
943	0.007052509466
944	0.007052498396
945	0.007052495016
946	0.007052495016
947	0.007052466448
948	0.007052433089
949	0.007052395716
950	0.007052396517
951	0.007052381741
952	0.007052381741
953	0.007052368737
954	0.007052364987
955	0.007047133154
956	0.007047115887
957	0.007047115887
958	0.007047056419
959	0.00704701745
960	0.007047014782
961	0.007047014782
962	0.007047007283
963	0.007037919221
964	0.007024151205
965	0.00700028323
966	0.007000263227
967	0.007000231085
968	0.006994523778
969	0.006974181729
970	0.006974156795
971	0.006974092897
972	0.006974092588
973	0.006974080361
974	0.006974082571
975	0.006974066765
976	0.00697405179
977	0.006974030184
978	0.006970484188
979	0.006970480764
980	0.006970452378
981	0.006970424666
982	0.006970420061
983	0.006970377436
984	0.006970367489
985	0.006970338974
986	0.006970338974
987	0.006970322666
988	0.006970300043
989	0.006970293749
990	0.006970273279
991	0.006970273279
992	0.0069702524
993	0.006970238719
994	0.006970210434
995	0.006970206011
996	0.006970199696
997	0.006970200041
998	0.006951707959
999	0.006951701774
